customer_id,loyalty_program_id,enrollment_date,tier,active_status,churn_date
51249,2,2019-04-16 22:57:03.969162,Silver,No,2019-04-28 22:57:03.969162
39284,5,2017-08-22 22:57:03.969162,Pro,No,
20559,3,2023-03-12 22:57:03.969162,Bronze,Yes,
57902,2,2023-02-02 22:57:03.969162,Premium,Yes,2022-09-12 22:57:03.969162
68592,5,2024-11-24 22:57:03.969162,Gold,Yes,
65330,4,2018-12-18 22:57:03.969162,Premium,Yes,2017-09-23 22:57:03.969162
57956,5,2024-07-18 22:57:03.969162,Premium,Yes,
52293,5,2021-10-22 22:57:03.969162,Bronze,No,
8441,4,2022-12-25 22:57:03.969162,Gold,Yes,
88166,4,2017-12-15 22:57:03.969162,Silver,No,2023-08-19 22:57:03.969162
60118,2,2022-07-12 22:57:03.969162,Gold,Yes,2022-06-21 22:57:03.969162
33290,3,2019-05-17 22:57:03.969162,Silver,Yes,
42580,2,2024-12-16 22:57:03.969162,Gold,Yes,
14364,3,2022-01-09 22:57:03.969162,Gold,Yes,2021-02-05 22:57:03.969162
58188,2,2022-04-14 22:57:03.969162,Silver,Yes,
77209,2,2019-02-09 22:57:03.969162,Silver,Yes,
28783,3,2022-12-19 22:57:03.969162,Silver,Yes,2018-02-20 22:57:03.969162
3090,5,2024-08-18 22:57:03.969162,Premium,Yes,
54169,4,2021-07-16 22:57:03.969162,Gold,Yes,2021-01-17 22:57:03.969162
20531,4,2018-06-11 22:57:03.969162,Gold,Yes,
23330,5,2021-09-17 22:57:03.969162,Silver,Yes,
37455,4,2023-08-08 22:57:03.969162,Pro,Yes,
93841,1,2018-04-11 22:57:03.969162,Silver,Yes,
90254,3,2024-06-12 22:57:03.969162,Gold,Yes,2018-01-23 22:57:03.969162
77420,5,2024-08-07 22:57:03.969162,Gold,Yes,2021-12-24 22:57:03.969162
56308,4,2024-09-15 22:57:03.969162,Pro,Yes,
95975,3,2017-10-18 22:57:03.969162,Gold,Yes,
26374,5,2023-06-08 22:57:03.969162,Premium,Yes,
86949,2,2019-04-15 22:57:03.969162,Premium,Yes,
76949,5,2020-10-20 22:57:03.969162,,Yes,
55428,3,2020-01-06 22:57:03.969162,,Yes,
63544,1,2024-02-01 22:57:03.969162,Bronze,Yes,
75808,2,2024-04-16 22:57:03.969162,Bronze,No,
50652,2,2017-08-20 22:57:03.969162,Pro,Yes,
41759,3,2019-01-14 22:57:03.969162,Gold,Yes,
49242,5,2025-01-31 22:57:03.969162,Gold,Yes,2019-10-02 22:57:03.969162
49584,1,2022-06-25 22:57:03.969162,Gold,Yes,
97749,2,2017-09-27 22:57:03.969162,Gold,Yes,
23605,3,2025-05-11 22:57:03.969162,Premium,No,
25710,5,2018-02-22 22:57:03.969162,,Yes,
95914,4,2023-09-06 22:57:03.969162,Silver,Yes,
81331,1,2024-04-30 22:57:03.969162,Pro,Yes,2020-05-28 22:57:03.969162
38683,5,2023-01-26 22:57:03.969162,Silver,Yes,
87697,1,2018-12-02 22:57:03.969162,Silver,Yes,
95432,1,2025-04-15 22:57:03.969162,Gold,Yes,
29941,5,2017-08-16 22:57:03.969162,Gold,Yes,
34166,3,2018-01-24 22:57:03.969162,Pro,Yes,2018-06-23 22:57:03.969162
72662,4,2021-04-27 22:57:03.969162,Silver,Yes,
44758,1,2023-01-29 22:57:03.969162,Pro,Yes,
98813,5,2022-08-14 22:57:03.969162,Silver,Yes,2017-08-06 22:57:03.969162
51964,1,2024-12-22 22:57:03.969162,Silver,Yes,
63221,1,2023-08-22 22:57:03.969162,Bronze,Yes,
94225,3,2019-03-19 22:57:03.969162,,Yes,
41767,3,2023-01-30 22:57:03.969162,,Yes,
31017,1,2017-09-22 22:57:03.969162,Silver,Yes,
87514,1,2018-02-23 22:57:03.969162,Premium,Yes,2022-02-24 22:57:03.969162
22636,5,2022-09-01 22:57:03.969162,Gold,Yes,
20881,3,2020-07-30 22:57:03.969162,Bronze,Yes,
37436,1,2023-08-10 22:57:03.969162,Bronze,Yes,
46108,1,2018-06-05 22:57:03.969162,Premium,Yes,
31116,1,2022-01-30 22:57:03.969162,Gold,Yes,
95966,5,2019-03-09 22:57:03.969162,Premium,No,
10360,1,2018-02-11 22:57:03.969162,Bronze,Yes,
47177,1,2025-03-25 22:57:03.969162,Gold,Yes,
90005,5,2019-05-13 22:57:03.969162,Premium,Yes,
73167,1,2024-02-23 22:57:03.969162,Silver,Yes,2020-04-06 22:57:03.969162
10701,1,2022-02-21 22:57:03.969162,Premium,Yes,
49704,1,2021-07-20 22:57:03.969162,Silver,Yes,
22466,3,2017-08-22 22:57:03.969162,Silver,No,
20946,4,2021-11-29 22:57:03.969162,Pro,No,
29071,1,2020-12-12 22:57:03.969162,Bronze,Yes,
17335,3,2020-12-28 22:57:03.969162,Bronze,Yes,
6104,1,2018-11-10 22:57:03.969162,Pro,No,2023-12-27 22:57:03.969162
2768,3,2018-05-21 22:57:03.969162,Silver,Yes,
94425,4,2024-08-10 22:57:03.969162,Premium,No,
97753,1,2018-02-22 22:57:03.969162,Bronze,Yes,
4085,3,2017-12-27 22:57:03.969162,Gold,Yes,
92418,2,2017-10-21 22:57:03.969162,,No,
53071,2,2020-11-27 22:57:03.969162,Pro,Yes,
90580,4,2021-03-15 22:57:03.969162,Gold,Yes,
57121,1,2018-05-13 22:57:03.969162,Silver,Yes,
50929,2,2021-07-12 22:57:03.969162,Bronze,No,
96883,5,2021-10-28 22:57:03.969162,Pro,No,2020-10-21 22:57:03.969162
21358,5,2019-04-07 22:57:03.969162,Gold,Yes,
44624,5,2022-02-04 22:57:03.969162,Bronze,Yes,
99099,1,2024-06-29 22:57:03.969162,,Yes,
63498,3,2021-12-16 22:57:03.969162,Gold,No,2020-11-11 22:57:03.969162
39070,5,2024-06-26 22:57:03.969162,Premium,Yes,
55802,4,2021-09-23 22:57:03.969162,Pro,Yes,2020-01-31 22:57:03.969162
55254,4,2019-07-14 22:57:03.969162,Premium,Yes,2018-02-07 22:57:03.969162
53466,1,2022-06-23 22:57:03.969162,Premium,Yes,
57083,5,2018-02-26 22:57:03.969162,Gold,No,
86026,2,2018-03-13 22:57:03.969162,,No,
2742,2,2021-03-01 22:57:03.969162,Premium,Yes,
54321,4,2021-09-29 22:57:03.969162,Gold,Yes,2023-09-24 22:57:03.969162
35002,5,2021-06-01 22:57:03.969162,Gold,Yes,
30768,4,2022-11-14 22:57:03.969162,Bronze,No,
55678,3,2021-04-02 22:57:03.969162,Silver,Yes,
16323,2,2018-01-19 22:57:03.969162,Silver,Yes,
38802,3,2022-10-13 22:57:03.969162,Premium,Yes,
2083,3,2018-06-05 22:57:03.969162,Pro,Yes,
35321,5,2018-11-09 22:57:03.969162,,No,
83988,2,2019-01-14 22:57:03.969162,Bronze,Yes,
45831,3,2024-05-03 22:57:03.969162,Silver,No,
61714,1,2018-09-26 22:57:03.969162,Premium,Yes,2021-07-19 22:57:03.969162
84224,2,2022-09-29 22:57:03.969162,Bronze,Yes,2024-03-02 22:57:03.969162
25186,4,2021-02-24 22:57:03.969162,Bronze,Yes,2021-05-08 22:57:03.969162
14629,3,2024-10-28 22:57:03.969162,Silver,Yes,
46314,4,2019-03-24 22:57:03.969162,Premium,Yes,2022-08-05 22:57:03.969162
23791,5,2022-05-30 22:57:03.969162,Pro,Yes,2021-11-01 22:57:03.969162
26032,3,2023-09-10 22:57:03.969162,Bronze,Yes,
4184,4,2024-03-31 22:57:03.969162,Bronze,Yes,
25043,4,2021-04-20 22:57:03.969162,Pro,Yes,2020-11-24 22:57:03.969162
57043,2,2021-05-10 22:57:03.969162,,Yes,
19031,2,2023-07-12 22:57:03.969162,Bronze,Yes,
5549,4,2018-02-28 22:57:03.969162,Gold,No,
31363,2,2019-12-09 22:57:03.969162,Silver,Yes,
36047,2,2019-03-15 22:57:03.969162,Silver,Yes,
32511,5,2025-05-10 22:57:03.969162,,Yes,2021-01-24 22:57:03.969162
4650,3,2022-08-20 22:57:03.969162,,Yes,
65505,4,2022-09-26 22:57:03.969162,Bronze,Yes,
83023,2,2020-03-28 22:57:03.969162,Pro,Yes,
87442,2,2018-12-26 22:57:03.969162,Silver,Yes,
85534,2,2019-03-08 22:57:03.969162,Bronze,Yes,2017-08-16 22:57:03.969162
43510,5,2019-11-27 22:57:03.969162,Pro,No,
26667,3,2021-12-16 22:57:03.969162,Pro,Yes,
68662,2,2019-01-08 22:57:03.969162,Bronze,Yes,
66271,1,2025-07-28 22:57:03.969162,Pro,Yes,
69866,3,2022-04-22 22:57:03.969162,Bronze,Yes,
26918,4,2018-06-03 22:57:03.969162,Silver,Yes,
49866,4,2019-12-04 22:57:03.969162,Bronze,No,
16789,1,2023-09-16 22:57:03.969162,Bronze,No,
39208,1,2019-01-05 22:57:03.969162,,Yes,
62661,2,2020-12-26 22:57:03.969162,Premium,Yes,
40041,1,2020-12-18 22:57:03.969162,,No,
58893,4,2020-07-17 22:57:03.969162,Pro,Yes,
99327,2,2023-09-24 22:57:03.969162,Silver,Yes,2020-09-20 22:57:03.969162
57868,2,2018-01-31 22:57:03.969162,Silver,No,
2430,5,2023-09-30 22:57:03.969162,Gold,No,2018-04-14 22:57:03.969162
85746,4,2017-09-14 22:57:03.969162,Premium,Yes,
33062,1,2017-12-23 22:57:03.969162,Premium,Yes,
73197,2,2023-06-23 22:57:03.969162,Pro,Yes,
47529,4,2018-04-09 22:57:03.969162,,Yes,
17286,1,2019-04-01 22:57:03.969162,,Yes,
69096,5,2017-09-19 22:57:03.969162,,Yes,
67381,2,2024-07-03 22:57:03.969162,Pro,Yes,
77811,1,2018-04-07 22:57:03.969162,Pro,Yes,
89766,5,2019-08-16 22:57:03.969162,,Yes,
1821,4,2022-03-11 22:57:03.969162,Bronze,Yes,2018-11-16 22:57:03.969162
33705,3,2017-12-07 22:57:03.969162,Bronze,Yes,2020-05-25 22:57:03.969162
39600,3,2020-06-15 22:57:03.969162,Gold,Yes,
88682,2,2022-01-02 22:57:03.969162,Bronze,Yes,
54389,1,2022-12-08 22:57:03.969162,Pro,Yes,
35597,5,2025-04-08 22:57:03.969162,Bronze,Yes,
99878,1,2018-03-12 22:57:03.969162,Bronze,Yes,
24512,1,2018-11-04 22:57:03.969162,Pro,No,
74527,3,2024-05-30 22:57:03.969162,Silver,Yes,2024-11-10 22:57:03.969162
54876,2,2020-07-17 22:57:03.969162,Premium,Yes,
22736,2,2025-01-14 22:57:03.969162,,No,
47517,2,2019-07-31 22:57:03.969162,Gold,No,
92679,4,2022-07-11 22:57:03.969162,Pro,No,2023-09-02 22:57:03.969162
44946,5,2019-03-18 22:57:03.969162,Bronze,Yes,
42422,3,2017-09-16 22:57:03.969162,Bronze,Yes,
5459,3,2025-07-11 22:57:03.969162,Bronze,Yes,
98012,5,2025-08-02 22:57:03.969162,Bronze,Yes,
47632,5,2017-09-19 22:57:03.969162,Gold,No,
78566,3,2022-03-13 22:57:03.969162,,Yes,2021-02-04 22:57:03.969162
80978,5,2020-05-17 22:57:03.969162,Silver,Yes,
51566,2,2018-09-04 22:57:03.969162,,Yes,
30036,4,2023-10-21 22:57:03.969162,,No,
34998,2,2020-05-06 22:57:03.969162,Bronze,Yes,
87261,4,2019-03-30 22:57:03.969162,Gold,No,
47442,5,2025-03-13 22:57:03.969162,Premium,Yes,
89163,5,2021-09-20 22:57:03.969162,Silver,Yes,2019-10-20 22:57:03.969162
52715,1,2018-02-28 22:57:03.969162,,Yes,
85703,3,2024-02-20 22:57:03.969162,,Yes,
76501,5,2021-03-15 22:57:03.969162,Pro,No,2021-02-14 22:57:03.969162
65424,5,2020-12-17 22:57:03.969162,Pro,Yes,
97274,5,2021-03-20 22:57:03.969162,Bronze,No,
63273,5,2022-10-17 22:57:03.969162,Bronze,Yes,
40132,3,2023-11-04 22:57:03.969162,Premium,Yes,
85718,5,2021-10-09 22:57:03.969162,Gold,Yes,
81435,5,2020-07-11 22:57:03.969162,Silver,Yes,
43229,1,2021-07-06 22:57:03.969162,Silver,No,2023-06-03 22:57:03.969162
92515,1,2018-10-09 22:57:03.969162,Gold,No,2020-12-02 22:57:03.969162
21304,1,2024-12-31 22:57:03.969162,Premium,Yes,
16077,4,2019-07-23 22:57:03.969162,Premium,Yes,
82753,3,2021-11-25 22:57:03.969162,Premium,Yes,2018-02-03 22:57:03.969162
70880,5,2018-06-27 22:57:03.969162,Silver,Yes,
56232,2,2024-11-10 22:57:03.969162,Pro,Yes,2023-05-04 22:57:03.969162
86774,3,2025-01-20 22:57:03.969162,Gold,Yes,
9738,5,2018-02-05 22:57:03.969162,Pro,Yes,
59276,1,2022-12-07 22:57:03.969162,Silver,No,2024-10-27 22:57:03.969162
57294,2,2021-07-02 22:57:03.969162,Bronze,Yes,
27578,3,2019-10-23 22:57:03.969162,Bronze,Yes,
52790,3,2024-06-13 22:57:03.969162,Bronze,Yes,
49351,3,2020-11-30 22:57:03.969162,,No,
33355,5,2023-09-04 22:57:03.969162,Premium,No,
57668,1,2020-08-01 22:57:03.969162,,Yes,
46096,4,2021-02-25 22:57:03.969162,Gold,No,
76277,4,2025-02-12 22:57:03.969162,Bronze,Yes,
92846,4,2021-08-13 22:57:03.969162,,Yes,
15557,2,2021-12-01 22:57:03.969162,Bronze,No,
56929,1,2018-05-18 22:57:03.969162,Pro,Yes,
57113,5,2018-05-30 22:57:03.969162,Pro,No,
6877,1,2025-05-02 22:57:03.969162,Bronze,Yes,
4014,2,2019-07-13 22:57:03.969162,,Yes,2017-08-11 22:57:03.969162
49015,3,2020-10-01 22:57:03.969162,Pro,Yes,
9179,5,2021-08-13 22:57:03.969162,Silver,No,
85240,2,2021-12-09 22:57:03.969162,,Yes,
27728,4,2018-10-29 22:57:03.969162,Gold,Yes,
81474,4,2018-02-27 22:57:03.969162,Bronze,Yes,
29596,4,2019-10-30 22:57:03.969162,Premium,Yes,
56970,1,2020-04-02 22:57:03.969162,Gold,Yes,
38038,1,2018-06-05 22:57:03.969162,Gold,Yes,
38200,1,2023-01-29 22:57:03.969162,Gold,Yes,2024-09-05 22:57:03.969162
31252,1,2019-07-02 22:57:03.969162,Pro,No,
59497,5,2020-01-11 22:57:03.969162,Bronze,Yes,
81290,1,2020-03-21 22:57:03.969162,Premium,Yes,
53096,2,2019-01-12 22:57:03.969162,Pro,Yes,
82810,2,2025-02-07 22:57:03.969162,Gold,Yes,
79377,1,2020-01-21 22:57:03.969162,Bronze,Yes,2019-04-24 22:57:03.969162
21757,3,2024-04-13 22:57:03.969162,Premium,Yes,
68992,3,2020-09-16 22:57:03.969162,,Yes,
63212,4,2018-07-23 22:57:03.969162,Gold,Yes,
14458,4,2018-01-31 22:57:03.969162,Silver,Yes,
33073,1,2018-02-01 22:57:03.969162,Pro,Yes,
94,1,2023-01-09 22:57:03.969162,Bronze,Yes,
17093,5,2021-06-21 22:57:03.969162,,Yes,2023-09-24 22:57:03.969162
34769,3,2021-12-27 22:57:03.969162,Premium,No,
11258,5,2019-03-09 22:57:03.969162,,Yes,
26155,3,2018-10-10 22:57:03.969162,Bronze,No,
9147,1,2024-12-12 22:57:03.969162,Pro,Yes,
1652,4,2019-02-28 22:57:03.969162,,Yes,
24666,1,2019-11-16 22:57:03.969162,,Yes,
77581,5,2020-01-29 22:57:03.969162,,No,
40846,4,2024-07-19 22:57:03.969162,Bronze,Yes,
56530,3,2024-12-11 22:57:03.969162,Premium,Yes,
13327,2,2021-05-18 22:57:03.969162,Bronze,Yes,
84607,1,2025-01-29 22:57:03.969162,,Yes,
216,3,2018-01-20 22:57:03.969162,Pro,No,
52023,1,2021-11-28 22:57:03.969162,Bronze,Yes,
30718,3,2021-03-18 22:57:03.969162,,Yes,2017-12-16 22:57:03.969162
71114,1,2023-10-04 22:57:03.969162,Gold,Yes,
20975,2,2025-03-31 22:57:03.969162,Silver,No,
60429,2,2023-09-12 22:57:03.969162,Gold,Yes,
11835,5,2022-01-20 22:57:03.969162,Silver,Yes,
16434,1,2021-05-14 22:57:03.969162,Silver,Yes,
27367,2,2024-12-10 22:57:03.969162,Premium,Yes,2022-08-28 22:57:03.969162
95375,5,2025-04-16 22:57:03.969162,Gold,No,2021-12-07 22:57:03.969162
43363,1,2019-06-28 22:57:03.969162,Bronze,Yes,
42596,4,2022-04-10 22:57:03.969162,Gold,No,
58959,3,2018-08-26 22:57:03.969162,,Yes,
1299,5,2019-04-21 22:57:03.969162,,No,
32265,3,2022-10-11 22:57:03.969162,Silver,Yes,
5654,1,2020-07-10 22:57:03.969162,Gold,Yes,
4444,5,2023-03-27 22:57:03.969162,,Yes,
15905,3,2021-10-07 22:57:03.969162,,Yes,2025-06-05 22:57:03.969162
42606,2,2022-07-15 22:57:03.969162,,Yes,
2560,4,2025-06-13 22:57:03.969162,Pro,Yes,
1635,4,2023-06-18 22:57:03.969162,Silver,Yes,
65752,4,2019-03-31 22:57:03.969162,Gold,Yes,2022-11-17 22:57:03.969162
38254,2,2023-07-13 22:57:03.969162,Bronze,Yes,
98383,1,2023-11-11 22:57:03.969162,Pro,Yes,
93417,4,2020-11-19 22:57:03.969162,Bronze,Yes,2022-02-22 22:57:03.969162
90326,4,2019-01-06 22:57:03.969162,Bronze,Yes,
81085,2,2021-10-12 22:57:03.969162,Bronze,Yes,
4076,2,2023-01-14 22:57:03.969162,Silver,Yes,
40008,1,2019-12-24 22:57:03.969162,,Yes,
28454,1,2019-12-27 22:57:03.969162,Silver,No,
29832,2,2018-09-25 22:57:03.969162,Premium,Yes,2018-04-15 22:57:03.969162
90937,3,2022-01-29 22:57:03.969162,,Yes,
92434,2,2019-02-26 22:57:03.969162,,Yes,2019-11-28 22:57:03.969162
27046,4,2022-06-16 22:57:03.969162,Gold,Yes,
94011,4,2022-05-22 22:57:03.969162,Gold,Yes,
3508,5,2018-06-12 22:57:03.969162,Pro,Yes,2021-06-18 22:57:03.969162
31064,2,2022-12-15 22:57:03.969162,Premium,Yes,
60917,1,2018-04-17 22:57:03.969162,,Yes,
87835,4,2019-10-21 22:57:03.969162,Premium,Yes,2025-01-23 22:57:03.969162
62531,2,2020-03-31 22:57:03.969162,,Yes,
75990,5,2025-07-17 22:57:03.969162,Premium,No,2020-12-28 22:57:03.969162
51628,3,2023-10-31 22:57:03.969162,Bronze,Yes,2023-05-20 22:57:03.969162
65843,1,2018-05-01 22:57:03.969162,Premium,Yes,
98619,1,2019-05-02 22:57:03.969162,Gold,No,
85799,4,2019-02-03 22:57:03.969162,Pro,Yes,
30736,5,2024-11-04 22:57:03.969162,Silver,No,
97233,3,2021-10-04 22:57:03.969162,,Yes,
11479,3,2024-09-10 22:57:03.969162,Gold,Yes,
47998,2,2018-03-10 22:57:03.969162,Gold,No,2024-04-10 22:57:03.969162
31874,4,2022-01-11 22:57:03.969162,Pro,Yes,
70773,1,2022-12-08 22:57:03.969162,Gold,Yes,
71929,2,2019-04-07 22:57:03.969162,Gold,Yes,2018-05-19 22:57:03.969162
72564,3,2019-12-25 22:57:03.969162,Pro,Yes,
55967,2,2019-08-19 22:57:03.969162,,Yes,
39498,5,2018-11-20 22:57:03.969162,Bronze,No,
86651,2,2022-06-05 22:57:03.969162,Pro,Yes,
81509,3,2021-03-13 22:57:03.969162,Premium,Yes,
86594,4,2019-05-10 22:57:03.969162,Silver,No,
68062,1,2020-02-05 22:57:03.969162,,Yes,
36529,2,2024-11-08 22:57:03.969162,Gold,No,
62408,4,2024-08-16 22:57:03.969162,Pro,No,
9501,4,2018-03-18 22:57:03.969162,Pro,No,
97111,4,2021-05-28 22:57:03.969162,Silver,Yes,
34283,5,2017-09-03 22:57:03.969162,Premium,No,
42932,4,2022-12-02 22:57:03.969162,Pro,Yes,2024-09-13 22:57:03.969162
53485,2,2020-10-05 22:57:03.969162,Gold,Yes,
64369,4,2019-08-02 22:57:03.969162,Pro,Yes,
65464,4,2024-08-26 22:57:03.969162,Premium,Yes,2023-05-04 22:57:03.969162
84316,5,2022-12-30 22:57:03.969162,Bronze,Yes,
34972,3,2024-03-30 22:57:03.969162,Silver,Yes,
78424,5,2019-07-26 22:57:03.969162,Silver,Yes,
49219,4,2021-10-28 22:57:03.969162,Pro,Yes,
43910,4,2025-03-04 22:57:03.969162,Premium,No,2021-10-15 22:57:03.969162
32697,5,2023-01-10 22:57:03.969162,Bronze,No,
57615,4,2022-07-23 22:57:03.969162,Silver,Yes,
34795,4,2020-05-16 22:57:03.969162,Premium,Yes,2025-07-09 22:57:03.969162
66035,5,2020-11-10 22:57:03.969162,Pro,Yes,2022-08-17 22:57:03.969162
77461,3,2021-03-11 22:57:03.969162,Pro,Yes,2018-07-11 22:57:03.969162
61274,5,2021-01-08 22:57:03.969162,Gold,No,
55857,2,2024-05-08 22:57:03.969162,Bronze,Yes,
76151,2,2019-04-11 22:57:03.969162,Silver,Yes,
44912,5,2018-07-01 22:57:03.969162,Silver,Yes,
96853,2,2021-03-30 22:57:03.969162,Gold,Yes,2023-04-10 22:57:03.969162
41175,2,2025-04-11 22:57:03.969162,Premium,Yes,
3653,5,2017-10-08 22:57:03.969162,Premium,Yes,
79823,1,2018-05-12 22:57:03.969162,Gold,Yes,
88663,5,2022-01-14 22:57:03.969162,Pro,Yes,
69195,1,2019-02-02 22:57:03.969162,Bronze,Yes,
29326,4,2018-08-19 22:57:03.969162,Gold,Yes,
64395,4,2024-03-05 22:57:03.969162,Pro,Yes,
41663,1,2024-05-13 22:57:03.969162,Pro,No,
8786,3,2024-09-26 22:57:03.969162,Pro,Yes,2020-06-16 22:57:03.969162
65165,3,2025-02-07 22:57:03.969162,Pro,Yes,
4410,2,2024-05-31 22:57:03.969162,Pro,Yes,
11800,2,2025-05-17 22:57:03.969162,Pro,No,
8648,1,2021-09-22 22:57:03.969162,Gold,Yes,
46810,5,2020-01-14 22:57:03.969162,Silver,Yes,
71104,5,2024-04-02 22:57:03.969162,Gold,Yes,
88284,5,2019-05-29 22:57:03.969162,Premium,Yes,
78391,5,2020-12-15 22:57:03.969162,,No,
5837,5,2022-03-13 22:57:03.969162,Pro,Yes,
80752,3,2019-01-31 22:57:03.969162,,Yes,
96653,4,2025-05-21 22:57:03.969162,Pro,Yes,2022-10-06 22:57:03.969162
85700,5,2020-04-03 22:57:03.969162,,Yes,
50165,2,2020-11-17 22:57:03.969162,Pro,Yes,
78538,4,2024-06-19 22:57:03.969162,Premium,No,
78809,1,2019-02-11 22:57:03.969162,Gold,Yes,
1021,4,2017-12-11 22:57:03.969162,,Yes,
73145,4,2019-12-20 22:57:03.969162,Silver,Yes,
91314,1,2021-08-31 22:57:03.969162,Bronze,Yes,2021-01-21 22:57:03.969162
41724,3,2017-11-28 22:57:03.969162,,Yes,2019-10-20 22:57:03.969162
86107,2,2017-10-30 22:57:03.969162,,Yes,
18013,1,2020-07-20 22:57:03.969162,Premium,No,
69775,2,2023-06-02 22:57:03.969162,Gold,No,
10432,2,2019-02-01 22:57:03.969162,Pro,Yes,
94792,2,2024-04-17 22:57:03.969162,Premium,No,
85262,1,2021-01-18 22:57:03.969162,Gold,Yes,2020-02-02 22:57:03.969162
58473,5,2022-06-01 22:57:03.969162,Pro,Yes,2020-04-22 22:57:03.969162
77254,5,2021-04-26 22:57:03.969162,Gold,Yes,2023-03-02 22:57:03.969162
35875,4,2021-06-25 22:57:03.969162,Premium,Yes,
19589,5,2023-09-18 22:57:03.969162,Premium,No,
17000,2,2023-01-06 22:57:03.969162,Bronze,Yes,
53783,3,2023-06-26 22:57:03.969162,Premium,No,
26263,5,2023-05-25 22:57:03.969162,Gold,Yes,
20661,4,2018-08-22 22:57:03.969162,Silver,Yes,
8041,1,2024-09-20 22:57:03.969162,Pro,Yes,
496,4,2019-04-08 22:57:03.969162,Silver,Yes,
50532,4,2022-08-12 22:57:03.969162,Bronze,Yes,
24158,2,2020-01-11 22:57:03.969162,Gold,Yes,
9822,4,2024-10-13 22:57:03.969162,Silver,Yes,
75504,1,2018-02-09 22:57:03.969162,Pro,Yes,
32714,3,2023-07-26 22:57:03.969162,Gold,No,2025-05-13 22:57:03.969162
59733,2,2019-11-16 22:57:03.969162,Silver,Yes,
8181,5,2022-07-09 22:57:03.969162,Bronze,Yes,
32092,3,2024-03-24 22:57:03.969162,Premium,Yes,2023-09-04 22:57:03.969162
71213,5,2022-10-28 22:57:03.969162,Bronze,Yes,
35092,4,2024-12-20 22:57:03.969162,Pro,Yes,
41949,4,2018-01-06 22:57:03.969162,,Yes,
61666,2,2018-03-10 22:57:03.969162,Pro,Yes,
27997,4,2023-06-14 22:57:03.969162,Bronze,Yes,
31144,4,2018-03-09 22:57:03.969162,Premium,Yes,
93457,3,2022-12-07 22:57:03.969162,,No,
12678,1,2017-08-20 22:57:03.969162,,Yes,
43470,3,2022-07-20 22:57:03.969162,Gold,Yes,
5800,1,2017-09-14 22:57:03.969162,Gold,Yes,
46397,2,2021-12-05 22:57:03.969162,,Yes,
44601,2,2020-10-06 22:57:03.969162,Silver,Yes,
12948,3,2022-04-30 22:57:03.969162,Silver,Yes,
12873,2,2020-08-02 22:57:03.969162,Premium,No,
20142,3,2020-12-06 22:57:03.969162,,No,
25048,1,2019-07-11 22:57:03.969162,,Yes,
49734,4,2024-05-07 22:57:03.969162,Premium,No,
73023,1,2017-10-22 22:57:03.969162,Silver,Yes,2023-09-29 22:57:03.969162
3419,5,2021-01-26 22:57:03.969162,Pro,No,
46222,1,2020-07-16 22:57:03.969162,Gold,Yes,
71018,1,2019-06-09 22:57:03.969162,Pro,Yes,
92120,4,2018-11-20 22:57:03.969162,Gold,Yes,
56280,1,2019-05-26 22:57:03.969162,Silver,Yes,
76870,4,2020-02-16 22:57:03.969162,,Yes,
48546,5,2025-04-18 22:57:03.969162,Gold,Yes,2019-10-30 22:57:03.969162
93746,1,2019-05-07 22:57:03.969162,Silver,No,
40512,1,2022-12-16 22:57:03.969162,Pro,Yes,
43865,4,2023-02-02 22:57:03.969162,Premium,Yes,2023-04-29 22:57:03.969162
22709,5,2023-01-10 22:57:03.969162,Bronze,No,
76487,4,2022-01-28 22:57:03.969162,Bronze,No,
50034,1,2020-05-28 22:57:03.969162,Gold,No,
63366,3,2018-02-19 22:57:03.969162,Gold,Yes,2017-12-13 22:57:03.969162
96169,4,2023-11-07 22:57:03.969162,Pro,Yes,
10092,4,2019-04-12 22:57:03.969162,Gold,Yes,
40287,1,2024-07-27 22:57:03.969162,Bronze,Yes,
79945,3,2025-03-26 22:57:03.969162,Bronze,Yes,
29268,3,2021-09-27 22:57:03.969162,,Yes,2020-09-21 22:57:03.969162
60747,5,2025-05-22 22:57:03.969162,Premium,Yes,2023-08-24 22:57:03.969162
84585,4,2020-10-18 22:57:03.969162,Silver,Yes,
38462,3,2020-01-31 22:57:03.969162,Silver,Yes,2021-06-22 22:57:03.969162
51587,5,2023-07-12 22:57:03.969162,Premium,Yes,
89021,2,2019-03-14 22:57:03.969162,Silver,Yes,
70042,3,2021-04-27 22:57:03.969162,Premium,Yes,
62222,5,2023-01-02 22:57:03.969162,Gold,No,
66794,4,2018-08-17 22:57:03.969162,Silver,Yes,
316,2,2019-06-12 22:57:03.969162,Bronze,Yes,
84695,1,2023-05-04 22:57:03.969162,Premium,Yes,2017-09-12 22:57:03.969162
64237,2,2022-04-28 22:57:03.969162,Silver,Yes,
97422,5,2022-06-20 22:57:03.969162,Silver,Yes,
46977,2,2021-10-21 22:57:03.969162,Premium,Yes,
24060,2,2022-09-01 22:57:03.969162,Premium,Yes,
15441,2,2020-07-21 22:57:03.969162,,No,
6562,3,2025-05-11 22:57:03.969162,Gold,Yes,2022-06-19 22:57:03.969162
85255,2,2023-10-01 22:57:03.969162,,Yes,
38517,4,2024-03-18 22:57:03.969162,Bronze,Yes,
66195,4,2025-04-05 22:57:03.969162,Premium,No,2022-07-01 22:57:03.969162
